"","kpc_control_1","kpc_control_2","kpc_control_3","kpc_knockdown_1","kpc_knockdown_2","kpc_knockdown_3"
"Cfdp1",240.492407488519,200.223148784238,222.455952562299,191.969273859797,210.320756614391,194.476540683641
"Tmem231",12.2655508373015,12.7938114239129,14.7741144965474,17.2356313991768,15.6097436549743,23.950312892074
"Gabarapl2",123.093563760061,117.703065099999,112.28327017376,77.2631752376892,102.695681940621,81.4310638330516
"Adat1",6.57083080569723,10.2350491391304,9.70870381201685,13.0753065786859,7.39408909972469,8.62211264114664
"Kars1",349.568198863093,316.00714217065,253.692651783571,290.034073199941,242.361809379865,308.480030049913
"Terf2ip",3.50444309637185,7.67628685434777,10.1308213690611,5.94332117212994,7.39408909972469,8.62211264114664
"Gm6793",96.372185150226,113.22523110163,66.2724564559411,54.6785547835954,50.1154927870229,70.892926160539
"Gm3635",18.3983262559522,13.4335019951086,13.0856442683705,12.4809744614729,13.9666127439244,16.2862127666103
"Mon1b",7.00888619274371,9.59535856793471,9.28658625497264,7.13198540655592,10.6803509218245,5.74807509409776
"Wwox",25.8452678357424,20.4700982782607,16.8847022817684,27.9336095090107,31.2194873099487,26.8243504391229
"Cmc2",156.823828562641,94.6742045369558,87.8004518651958,112.328770153256,97.7662892074709,122.625602007419
"Cenpn",51.2524802844384,66.5278194043473,48.5435190600842,43.9805766737615,41.0782727762483,42.1525506900502
"Atmin",25.8452678357424,21.749479420652,27.8597587649179,25.5562810401587,23.003832754699,13.4121752195614
"Gcsh",17.5222154818593,40.9401965565214,40.5232854762442,28.5279416262237,33.6841836765236,41.1945381743673
"Cmip",129.226339178712,140.731925663042,176.867256401524,127.187073083581,166.777787471568,128.373677101517
"Mphosph6",12.703606224348,15.9922642798912,12.2414091542821,9.5093138754079,16.4313091104993,13.4121752195614
"Cdh13",24.0930462875565,25.5876228478259,18.9952900669895,28.5279416262237,26.2900945767989,20.1182628293422
"Hsbp1",186.173539494755,162.481405083694,172.223963274038,139.07371542784,164.313091104993,171.48424030725
"Osgin1",14.8938831595804,12.1541208527173,11.3971740401937,10.6979781098339,13.1450472883994,10.5381376725126
"Mbtps1",279.041281548609,303.853021317932,258.335944911057,253.185481932735,247.291202113015,243.335178983472
"Hsdl1",39.4249848341834,42.2195776989127,35.0357572346695,33.8769306811406,52.5801891535978,45.0265882370991
"Taf1c",143.682166951246,104.26956310489,114.815975516025,147.988697186035,149.524912905544,166.694177728835
"Cotl1",123.531619147108,117.063374528803,102.996683918787,80.8291679409671,79.6918491859216,84.3051013801005
"Usp10",122.217452985968,116.423683957608,106.373624375141,122.432416145877,124.877949239795,119.75156446037
"Crispld2",353.948752733557,260.354062476628,272.265824293516,109.357109567191,121.591687417695,97.7172765996619
"Zdhhc7",104.695237504109,85.0788459690211,70.9157495834274,78.4518394721151,73.1193255417219,97.7172765996619
"6430548M08Rik",14.4558277725339,17.9113359934781,14.7741144965474,22.5846204540938,14.7881781994494,22.0342878607081
"Gse1",42.0533171564623,39.6608154141301,42.2117557044211,42.1975803221225,44.3645345983481,36.4044755959525
"Gins2",167.337157851756,148.40821251739,135.921853368236,126.592740966368,147.060216538969,121.667589491736
"Emc8",272.032395355865,234.766439628803,148.163262522518,194.940934445862,197.175709325992,223.21691615413
"Cox4i1",1170.04593880115,1102.1868541701,934.146153738839,1086.43911026535,1110.75649586975,1145.78296875682
"Fendrr",3.94249848341834,8.95566799673906,4.22117557044211,12.4809744614729,18.0744400215492,5.74807509409776
"Foxf1",7.00888619274371,9.59535856793471,10.9750564831495,7.13198540655592,6.57252364419972,4.7900625784148
"Mthfsd",104.257182117063,68.4468911179343,66.2724564559411,93.904474519653,89.5506346522212,77.5990137703197
"Foxc2",10.951384676162,34.543290844565,37.1463450198905,18.4242956336028,20.5391363881241,22.992300376391
"Fbxo31",74.4694157979019,86.997917682608,62.8955159995874,73.1028504171982,57.5095818867476,49.8166508155139
