"","control_1","control_2","control_3","knockdown_1","knockdown_2","knockdown_3"
"Setd1a",5.05784188428917,5.05266351609743,4.77219593210486,4.21947024084645,4.67934406063106,4.40524419928827
"Hsd3b7",5.56910643556714,6.02660863583922,5.60801780214622,5.69584422759041,5.56425728433061,5.73516366437195
"Stx4a",6.08614203308439,6.22091876513118,5.92051444431285,6.26079481068755,6.05155206831713,6.03088831873151
"Zfp668",4.52843527671162,4.25482572805176,4.26926646009814,4.06791679932231,4.03211947651929,4.04924353062138
"Vkorc1",4.46129727046505,4.42979880122452,4.34734577342581,4.21947024084645,4.47314598267567,4.67050287405666
"Bckdk",5.13526448492671,5.59046662344311,5.45771184265038,5.08553585272896,4.93061986913542,5.49406716959542
"Kat8",2.31511418741164,3.37341741312325,2.79719708908466,2.76262365282898,2.67052286793163,3.18122132528013
"Prss36",2.23698284894031,2.89803431912138,2.48811059456933,2.15840608504692,2.06104310823683,2.86565150151664
"Fus",6.53698487599381,6.41123068366505,6.77650036731633,6.32488239523314,6.49530253577995,6.60149383377492
"Armc5",4.75557700099603,5.00318651194554,5.04246089785116,4.48182990591731,4.89560687224091,4.42930987391964
"Rusf1",2.76825054209731,3.0616469359772,3.22708099968714,3.42409263347983,2.92321234329378,2.63677331011049
"Rgs10",3.39033161132656,3.49294183855429,2.68138247525735,2.94768939735261,3.55201119224874,3.81358824190298
"Tial1",6.2739256169641,6.2885623473124,6.38123322115528,6.3497409855404,6.05684404262999,6.26953564814221
"Bag3",5.20874294676488,5.29395774199379,5.19806572709237,5.31323911965368,5.52661040855515,5.10335199306567
"Inpp5f",4.09119453221418,4.35288507577625,3.82673868595746,4.45152805280791,4.37487609571907,4.6501684656572
"Mcmbp",6.55319649160914,6.48877215554579,6.50136885299711,6.34150228948292,6.29490752699179,6.43912761543411
"Sec23ip",4.33571876642619,4.11276378796623,4.81404552928195,4.5405886089413,4.32311141101917,4.87708933026231
"Wdr11",4.76952029939888,4.27163882307646,4.34734577342581,4.5405886089413,4.48889269153644,4.27849863265946
"Ate1",4.39088175069293,4.28825823415831,4.47457427348072,4.46675853406739,4.65163097932544,4.40524419928827
"Nsmce4a",5.88308927015402,6.69291619161671,6.52675958888185,6.58776002968821,6.33029986224809,6.41522651461339
"Tacc2",5.06915990399523,5.38947801006117,5.01879551657298,4.82688540923949,5.19342414696558,5.05776524516648
"Plekha1",3.19752931216874,3.0616469359772,3.82673868595746,3.60015964157706,3.45914109814435,3.57556678110855
"Htra1",4.52843527671162,4.86599381650217,4.85471530018404,4.40484744517765,4.07448014027016,4.30475421684704
"Dmbt1",2.31511418741164,3.40423961258943,3.85374245745196,3.5438247928744,4.2324825384064,4.04924353062138
"2310057M21Rik",3.95140091689552,3.82453715939789,3.65315389717225,3.65437712842519,4.09520299641377,3.88493568129438
"Pstk",4.4265190758366,4.51698951882692,4.88120519352415,5.48014167208683,4.73322256039689,4.87708933026231
"Ikzf5",4.15631942888083,4.44470145462656,4.36622275364437,4.5405886089413,4.53512712416855,4.16842009359679
"Acadsb",4.837284312612,4.63862694142874,4.62322061115394,4.88472816162789,4.55021509866088,4.78683466724204
"Bub3",7.07504255626993,7.04797112066742,6.59236149414694,7.29057542721497,7.46751792817395,7.12064073385478
"Oat",6.04087188579046,6.28442628175646,6.44477290050126,6.55250395826278,6.27688034985234,6.06968328457895
"Fam53b",2.65263217152345,2.44360948334451,2.18207540977542,1.24752811150876,2.22044522626453,0.665336196316975
"Eef1akmt2",3.90162170915589,3.6808877773845,3.98166293942722,4.23734217886713,4.17524017094674,4.58738687302213
"Abraxas2",4.92710534119363,4.86599381650217,4.57535359852753,4.85030153202481,5.18378169994337,5.05776524516648
"Zranb1",4.88929323881994,4.82101445441772,4.81404552928195,4.77888117459878,4.42484759024282,4.71033155227969
"Ctbp2",6.60076616003481,6.8772251231275,6.70786114345678,6.45277071783843,6.61134341956762,6.49149986859166
"Edrf1",2.7115992619406,2.3830055180795,2.85179480174196,2.43110014787153,2.87609165200095,3.48661959579657
"Uros",3.15567214075682,3.30972428384785,3.52462172270805,3.5438247928744,3.58168526945502,3.12338929597895
"Bccip",2.52693445426876,2.85405809596432,3.0041876367345,2.08134159948079,2.87609165200095,2.7933195022932
"Dhx32",3.5603788840921,3.60331706418307,3.88025005640863,3.70663066802098,3.17756894561157,3.18122132528013
"Gm15483",5.63912767001691,5.61702304144552,6.20370606730055,5.56042355145008,5.71245036844755,6.09998521824865
"Dock1",3.49474504736878,4.13130558597591,3.90627938787231,3.85291305811892,3.87322111800584,3.91932842976517
"Ptpre",6.6392434365526,6.44867535297065,6.36724570366083,6.49423844276661,6.4991951938401,6.42722656059206
"Mki67",6.61628043096546,6.54517470820013,6.53094827043423,6.60850739124748,6.51081054333253,6.34105139875381
"9430038I01Rik",3.27776765050793,3.13698331674485,2.95515709324725,3.03201972591611,3.63926284439274,3.95292033579608
"Glrx3",6.10825531795883,6.0413900328,6.41335283715635,6.60507015144879,6.17349111973542,6.34105139875381
"Mapk1ip1",3.11256417994624,3.02245021917611,3.14200996163758,3.96441645817879,3.39373082213398,2.93452949507855
"Ppp2r2d",5.98818505100672,6.00163136510015,6.17722678598128,5.65653577985392,5.91834697051848,5.8992315185367
"Bnip3",5.9022006657281,5.12845831927477,5.55141119605264,5.79571375099625,4.98715029429745,5.51670708705366
"Pwwp2b",4.62362442518761,4.72661667973802,4.6996303508086,4.56909423393012,4.77235075256614,4.45298068544762
"Inpp5a",1.97345879758014,1.67903314936563,1.41219362814258,2.08134159948079,1.56274104832423,2.26114355753582
"Adam8",2.7115992619406,2.55767628963025,3.34596272362303,3.14993628827931,2.22044522626453,2.1496800123419
"Tubgcp2",3.95140091689552,3.62964012329699,3.62207837743433,3.03201972591611,4.0104634006824,4.11006206315437
"Zfp511",5.47012272614525,5.48628513668871,5.39475203871558,5.17170675393641,5.24996341573791,5.78264075129683
"Fuom",3.46077334248254,3.77822527027328,3.38350838693511,3.48520045842633,3.92043413975345,3.65934707737434
"Echs1",6.77675748407243,6.94167677553275,6.68548912447554,6.72075249179269,7.03255419768086,6.86677729544506
"Paox",5.37300591444547,5.88081508595976,5.84177641695674,5.2530195509163,5.4156521686792,5.05776524516648
"Mtg1",4.71291984828405,4.36859935844581,4.65427179979694,4.43613506680641,4.13577654573009,3.77654619601075
"Bet1l",5.47863575728871,5.38175514823697,5.44888406410345,5.2877378913924,5.42386707062135,5.51670708705366
"Ric8a",5.47012272614525,5.81924987107725,5.45771184265038,5.65653577985392,5.52661040855515,5.63524845146696
"Sirt3",3.27776765050793,3.20858016015613,3.05160648256656,2.36760517264533,2.77696558888671,2.63677331011049
"Psmd13",6.21909581641556,6.68979218092118,5.99517666911995,5.87205684307939,6.52233312235318,6.3283094537578
"Pgghg",4.19815809425519,3.93420257144709,4.05330238467337,3.89855366577352,3.87322111800584,3.4400012622036
"Ifitm2",5.61616280698548,5.52886469514026,5.76561876119812,4.74179982347705,5.4320354605146,5.01069089893185
"Ifitm3",1.06399483295059,1.46182044596844,3.22708099968714,1.913641969516,1.67712143312687,1.89702919456543
"Pkp3",2.38923070284366,2.98215875046476,2.26488201239723,1.09904919180961,2.92321234329378,2.1496800123419
"Sigirr",4.57681478215762,4.45945174018806,4.5590383736341,4.23734217886713,4.67934406063106,4.9454360931536
"Ptdss2",4.88929323881994,4.71437053339916,5.1112133611208,4.66464921137371,4.78516115797707,4.80534296125946
"Rnh1",7.75595073060941,7.61385145423988,7.32703694054489,7.80071775606106,7.74664854232385,7.8701885918281
"Hras",6.76288429270486,6.80975892872617,6.72258538195878,6.41793301235395,6.58227926202795,7.06027595397939
"Lmntd2",0.870561070447464,1.95363631554836,2.09422497246909,1.82186614219695,1.15244687792339,2.36460956107877
"Rassf7",4.86352312721355,5.42748411247539,4.93276899626685,4.76662631939747,4.83529470492732,5.66595621752833
"Phrf1",5.59282646742883,5.64309944458514,5.60006586152132,5.43439247247681,5.26832793856927,5.56094816314536
"Deaf1",3.27776765050793,3.60331706418307,4.14360291154711,3.39253986665381,3.42680663253347,3.39182608652142
"Tmem80",3.71247978713511,3.30972428384785,3.88025005640863,3.45497006262275,3.52171392314169,3.69948066809513
"Eps8l2",6.77330167306853,6.67406984358514,7.05187264245644,6.09426534052365,6.77441058738834,6.28939415072963
"Taldo1",8.99799939205887,8.9939507846551,8.89271760529428,9.19511379820038,8.97616241644682,8.85422241095289
"Gatd1",4.11323109646361,3.82453715939789,3.68357414279043,3.42409263347983,3.25327912308857,3.91932842976517
"Slc25a22",4.62362442518761,5.07198878953221,4.62322061115394,4.20137412737847,4.82292369563396,4.40524419928827
"Pidd1",3.68331547694452,3.17322583629271,3.55784415572788,2.81116284931578,3.58168526945502,3.29036331135562
"Rplp2",11.4016757664238,11.4705054613629,11.395840967878,11.3302297863849,11.595554284731,11.4586364939124
"Pnpla2",6.24427705928575,6.18142752755691,6.43139086111222,5.87776540578584,6.21194991560986,6.20826540026483
"Cd151",7.60666278426875,7.42574565551319,7.28301367177816,7.1747816784805,7.23985726896926,7.30101750797726
"Polr2l",8.43906768420684,8.63811498401235,8.53326593506049,8.14878322581199,8.09803426753729,8.29210522157384
"Tspan4",2.7115992619406,1.86778119808812,2.79719708908466,1.913641969516,2.14294457347419,1.40881848446701
"Chid1",3.71247978713511,4.18554265395136,3.95697017462864,4.02740326106561,4.11563239985078,3.69948066809513
"Ap2a2",5.21894091122713,5.3184372315115,5.08865797179699,5.08553585272896,4.81044568763149,4.96202858242096
"Tollip",5.31714168837795,5.01321858882344,5.00681564183145,5.15299753581407,5.24996341573791,5.36276791271975
"Mob2",4.51194140662399,4.59920974823377,4.16532174470158,4.06791679932231,4.37487609571907,4.42930987391964
"Dusp8",1.52493092590977,2.1842357064517,2.34319264003948,2.23156192092153,1.56274104832423,0.957808596739451
"Ctsd",8.6028036373145,8.60117989580662,8.13274545949647,8.07492087143391,8.75390030134043,8.52908236905659
"Syt8",6.84089239702033,6.88270744377153,6.12276404616417,6.51270046159811,6.3346634738794,6.24262514587585
"Tnni2",4.85046337093772,5.26065858677445,4.77219593210486,4.59704752360778,4.83529470492732,4.87708933026231
"Mrpl23",5.41796186176458,5.70010314699702,5.6701030622241,5.50248349685049,5.53421878513311,5.71572654242011
"Tssc4",4.65400782602898,4.70201954653319,4.30883426331443,4.10732364978212,4.17524017094674,4.07997325789423
"Kcnq1ot1",4.23881754101027,3.84714728146767,4.49186733266641,3.92084369475952,4.45722550343325,4.33054050408088
"Slc22a18",4.76952029939888,4.65153026178382,3.82673868595746,3.96441645817879,4.94210455032923,4.22450899127335
"Phlda2",6.23927584969704,6.18142752755691,6.22454504420986,6.33321627494164,5.65079312944007,5.95831486500401
"Nap1l4",6.12462065063074,6.00163136510015,6.35784477779751,6.07947971601152,6.23547623870141,5.61440736953088
"Cars1",5.47012272614525,6.00163136510015,5.78679090370856,5.48014167208683,5.69897467924995,5.51670708705366
"Tnfrsf22",4.40881044922345,4.4740527420836,4.63882974337492,4.38894545017892,4.39172631565682,4.76808584172875
"Tnfrsf23",4.86352312721355,5.09105861396441,5.09997974545618,4.8733436542051,4.17524017094674,4.80534296125946
"Osbpl5",4.49525678449648,4.96234570174837,4.49186733266641,4.48182990591731,4.47314598267567,4.07997325789423
"Mrgpre",2.15437669260835,2.3830055180795,2.74045162029011,2.60636380966635,1.88181564207747,2.86565150151664
"Nadsyn1",4.23881754101027,4.65153026178382,3.88025005640863,4.40484744517765,4.60903689744004,4.6501684656572
"Dhcr7",5.4615591631226,5.27740423537403,5.08865797179699,4.77888117459878,4.60903689744004,4.84166210029067
"Cttn",6.73117307177169,7.12169002123738,6.92074671465062,6.96287178660432,7.03523768444835,6.80373792302919
"Ppfia1",5.49551258500724,5.05266351609743,4.71443840251848,4.5115083804662,5.2030025750343,4.74909015047519
"Fadd",4.19815809425519,4.61246883486551,4.22858278173996,3.75705758265082,4.50446938246622,4.1967371023182
"Ano1",7.71870498487355,7.66406207290607,7.69685412662832,6.97623697411041,7.24913329684276,7.16789285423895
"Bc1",5.42678735790173,5.3345291362591,5.1223601810901,4.25499542773589,4.42484759024282,4.40524419928827
"LTO1",3.42598236199157,3.93420257144709,3.68357414279043,3.70663066802098,3.74795142969877,4.01784498138544
"Ccnd1",6.53698487599381,6.10374843428709,6.55993338878398,5.58854371628071,6.05684404262999,5.41190674468064
"Tpcn2",2.23698284894031,2.61149678139333,2.61979119336689,2.60636380966635,2.55559668513252,2.63677331011049
"Insr",3.15567214075682,3.73037727862703,3.71336617944407,4.00671171178923,3.69463043161127,4.22450899127335
"Arhgef18",6.31253239335634,6.18142752755691,6.28034709584424,6.20739265696723,6.01938598178682,6.03873121859127
"Pex11g",3.52793517602082,3.0616469359772,3.4906161732574,2.99047064749205,2.96884255183585,2.7933195022932
"Zfp358",5.03493593929583,4.82101445441772,4.78628111497501,4.80308294432141,4.93061986913542,4.78683466724204
"Mcoln1",5.19847238256048,5.68762887813416,5.54314013164132,5.49507459878793,5.35679958128768,4.96202858242096
"Pnpla6",4.57681478215762,4.76274350501593,4.57535359852753,4.27243527477936,4.69300349422972,4.33054050408088
"Rps23rg1",9.3635323813143,8.86347851321666,9.71639617343932,9.64345266702363,9.4028279325208,9.39539841747217
"Camsap3",2.82276105642206,2.85405809596432,2.74045162029011,2.94768939735261,2.36397439915429,2.5516320406801
"Xab2",3.68331547694452,4.14961210187573,3.42010166972651,3.32728543452318,3.52171392314169,3.39182608652142
"Pet100",4.99988033707812,5.22657265096978,5.65483042644061,4.83864097796844,5.02003497049228,5.07312143690008
"Stxbp2",5.97621089447995,6.42632537395975,6.05457300426685,5.45744840838515,6.17349111973542,6.22897928857325
"Trappc5",5.96413652185721,6.07050610434157,5.77976798969364,5.23534195922932,6.05155206831713,5.47106629662841
"Evi5l",2.5911518385325,1.95363631554836,2.26488201239723,2.15840608504692,2.55559668513252,2.71716870995527
"Map2k7",4.92710534119363,5.08155521010127,4.88120519352415,4.72922450628379,5.11441740447802,5.05776524516648
"Snapc2",5.42678735790173,5.20046907012655,5.24980775439192,5.10513465074117,4.65163097932544,5.35021716302942
"Ctxn1",3.31627310827046,2.71346479097889,2.95515709324725,1.99992710053569,2.72472568010465,2.1496800123419
"Timm44",4.68376452312638,4.58582767278375,4.71443840251848,4.77888117459878,4.5945547560192,4.78683466724204
"Elavl1",6.72403046349254,6.56576984543722,6.12830377686397,5.95540052444387,6.53376440106217,6.12230117332439
"Ccl25",2.97492723588929,2.50176993069097,2.5554527502089,2.81116284931578,2.96884255183585,2.36460956107877
"Gm50600",1.65079592266726,2.03466788228873,1.67698912642695,1.913641969516,1.78309583063871,1.89702919456543
"Gm7434",6.02352252209266,5.63662439729673,3.88025005640863,4.75426647386096,5.66472426178674,5.75434239157451
"Zfp958",1.76655579207879,1.2060065440405,2.5554527502089,2.43110014787153,1.97421078844853,1.20086636509394
"Shcbp1",1.87371322506317,1.57451089555163,4.00594017193134,3.42409263347983,1.78309583063871,4.58738687302213
"Efnb2",4.75557700099603,4.79798772742944,4.62322061115394,4.67779757387064,4.88374446260953,4.56583751298517
"Arglu1",5.60842589337978,4.93093800993901,5.59206984783444,5.57455214549906,5.44015786208926,5.35021716302942
"Lig4",4.06881614062991,3.2767912210546,3.45578969516597,3.65437712842519,3.42680663253347,3.29036331135562
"Abhd13",4.60818935140623,4.62560717277997,4.6996303508086,4.88472816162789,4.17524017094674,4.76808584172875
"Irs2",5.38210987278479,5.31032346599054,5.44000193609039,5.43439247247681,5.5863827097281,5.68607085046205
"Col4a1",7.69515674899133,7.80643291147688,7.72454843884249,7.20006352919185,7.40664594051875,7.50727288743721
"Col4a2",7.27155272826741,7.63998472953983,7.81663716523129,7.32650069789007,6.88862217297881,7.23769465499857
"Rab20",3.82357630223872,3.70584472554122,3.59031873076807,3.39253986665381,4.0104634006824,3.61806500577262
"Naxd",6.19862950104168,5.88628380729762,6.49709327622914,6.14721862512717,5.7191413032863,5.95831486500401
"Cars2",4.33571876642619,4.61246883486551,4.75797187718194,4.70374017628501,4.81044568763149,4.71033155227969
"Ing1",6.46169009162551,6.53127944547239,6.93029201865018,6.61877024649999,6.36484469872662,6.52538744144856
"Ankrd10",6.73117307177169,6.72684111348379,6.68924196943343,7.04634435840903,6.54510581494709,6.45679712191454
"Arhgef7",5.10259077701685,5.13765869582562,4.36622275364437,3.85291305811892,5.2219707356174,4.85948445768692
"Tubgcp3",5.63151326081465,5.48628513668871,5.40391627122494,4.69082718691206,4.93061986913542,5.05776524516648
"Atp11a",4.96395167125623,4.98291062076346,5.1443987274169,4.90723115989214,5.2219707356174,4.96202858242096
"Pcid2",4.63889610907334,4.96234570174837,3.62207837743433,4.00671171178923,4.35782674245895,4.1967371023182
"Cul4a",6.12462065063074,6.01167422426994,5.83501674731462,6.039294134527,6.14892312053017,5.87315009384559
"Lamp1",9.45858070683647,9.39109847847121,9.28872558682068,9.22060652482686,9.55876757895578,9.60865939750604
"Grtp1",5.55307361001986,5.21792383008467,4.93276899626685,5.13404250072324,5.39072301703836,5.20443286077737
"Dcun1d2",4.31685221977512,4.4740527420836,3.95697017462864,4.04780223738321,4.42484759024282,4.16842009359679
"Tmco3",4.92710534119363,4.9414833955552,4.49186733266641,5.10513465074117,5.08363759142523,4.45298068544762
"Tfdp1",6.81423488788127,6.90443074022561,6.84874871913384,7.16547731394796,7.09304572725541,6.72329129456618
"Rasa3",2.45972491536399,2.25358008780342,1.79314311508787,2.08134159948079,1.97421078844853,2.71716870995527
"Cdc16",6.42692148022808,6.14539304880956,6.60830624259302,6.78291708989175,6.34335130076338,6.48577373640315
"Upf3a",5.47012272614525,5.53584069379043,6.02518048648399,5.75906804032195,5.21251782862602,5.58257013322396
"Champ1",5.28837686774252,5.20922284747116,5.71497421537173,5.58156489248608,5.45626675141798,5.6455571681942
"Coprs",5.66918967793449,5.64309944458514,5.95832849192536,6.2824752055699,5.57904520559679,6.03873121859127
"Fbxo25",5.11356443914678,4.95195225863338,5.37624706474521,5.72146718241292,5.26832793856927,5.17626798128339
"Tdrp",2.45972491536399,2.61149678139333,2.09422497246909,3.07240562731848,3.17756894561157,2.02887820960346
"Erich1",4.9394923074343,5.01321858882344,4.54253652981736,4.8733436542051,5.07322997341212,4.85948445768692
"Cln8",4.25872547068836,4.57232030549364,4.14360291154711,4.5405886089413,4.47314598267567,4.27849863265946
"Arhgef10",3.8760728295363,4.05566420904507,3.59031873076807,4.00671171178923,3.49076672401328,3.84970297115924
"Kbtbd11",4.66896289256917,4.99308418618129,4.28918600731575,4.81503326467623,4.65163097932544,4.80534296125946
"Mcph1",4.4265190758366,4.55868527804206,4.076412900801,4.00671171178923,4.5945547560192,4.01784498138544
"Gm17149",2.15437669260835,1.67903314936563,1.90063815606268,1.72385304881176,1.15244687792339,-0.19578307689815
"Angpt2",2.92596702447778,2.71346479097889,2.5554527502089,4.71653861120056,4.47314598267567,4.1967371023182
"Agpat5",6.31253239335634,6.51372002512941,6.70786114345678,6.97623697411041,6.81245188082852,6.65349791130864
"Xkr5",3.62315626135609,3.60331706418307,3.42010166972651,1.38214180339609,2.82737980900929,3.00026837539876
"2610005L07Rik",3.82357630223872,3.65549149184337,4.18671845829105,4.02740326106561,4.19457442007617,3.91932842976517
"6820431F20Rik",6.02352252209266,6.00163136510015,6.13931982860185,6.12818700678381,6.2586250609824,6.35995576164959
"Gm40466",1.52493092590977,1.57451089555163,1.90063815606268,1.72385304881176,1.88181564207747,2.02887820960346
"LOC118567632",3.39033161132656,1.95363631554836,1.79314311508787,1.913641969516,3.58168526945502,3.48661959579657
"Atp7b",3.39033161132656,3.34192231615362,2.90440142713285,2.71239433567871,3.45914109814435,2.1496800123419
"Alg11",3.65354942025939,3.57650478091466,3.77116580203317,3.48520045842633,3.74795142969877,3.57556678110855
"Nek3",2.23698284894031,3.40423961258943,3.14200996163758,2.49191803128121,3.05598899153694,2.93452949507855
"Ckap2",6.14615626224967,5.88081508595976,6.06038032616155,5.86632560254576,5.76512861024753,5.69602396782142
"Vps36",6.85403868610608,6.94692000133822,7.10902478539209,7.3033573327001,7.06443122877452,7.03305078933655
"Slc25a15",4.40881044922345,4.39952356724441,4.24906802499942,4.61082365161773,4.47314598267567,4.78683466724204
"Mrps31",5.76277803461619,5.37399072272284,5.66248695410538,6.16600244911636,5.78439739522354,5.82860508381148
"Smim19",4.23881754101027,4.42979880122452,4.14360291154711,4.35660576330137,4.32311141101917,4.25175635245653
"Slc20a2",6.90545768788663,6.65176668472582,6.53928932522775,6.47176756570271,6.71874159086463,6.66874049237491
"Vdac3",6.47451529058937,6.50663597504774,6.95855475385847,6.95479283593343,6.54133524141614,6.91870180602752
"Polb",5.39115674172738,5.71247048099289,5.44888406410345,5.74664299126522,4.74638355724653,5.5500144314377
"A930013F10Rik",3.74106619916083,3.02245021917611,3.85374245745196,3.85291305811892,3.45914109814435,3.53177856796953
"Ikbkb",4.44401296778014,3.82453715939789,4.40325150291614,3.75705758265082,4.07448014027016,4.01784498138544
"Plat",5.05784188428917,5.21792383008467,5.15529302547519,5.56042355145008,5.10423025796434,5.35021716302942
"Ap3m2",1.65079592266726,1.67903314936563,1.79314311508787,2.43110014787153,1.88181564207747,1.40881848446701
"Kat6a",4.65400782602898,4.07494959637726,4.60744074818979,4.1266306444246,4.44112737574097,4.4991881064479
"Ank1",3.15567214075682,3.13698331674485,2.74045162029011,2.43110014787153,2.55559668513252,3.39182608652142
"Gm15816",1.87371322506317,1.33957609166922,1.67698912642695,1.38214180339609,1.67712143312687,2.46114924268585
"Gm30247",3.7965938769052,3.52133734976069,3.55784415572788,3.5438247928744,3.72153725497781,3.57556678110855
"Gpat4",2.45972491536399,2.89803431912138,3.38350838693511,2.66035293953188,2.87609165200095,2.46114924268585
"Gins4",5.82418743441998,6.30089987020687,6.21416318144629,6.07451730787983,6.13897756662227,6.06200730043828
"Golga7",6.86706626301659,6.81836676938772,7.00747189579275,7.44466862785251,6.83418805658768,7.02517686358772
"Tcim",6.62780762030786,6.41879777039234,5.97687022070467,6.23878363199416,5.97535092977621,5.70590888908516
"Adam9",5.03493593929583,6.5520724728072,6.96785395182863,6.97090574776409,6.3346634738794,6.78053921255194
"Tm2d2",7.19095813118735,7.26711533058574,7.4427129170843,7.52325550990329,7.40041506108312,7.21364629729926
"Plekha2",6.05801508866085,5.91332072117264,5.68521571123939,5.53174437081639,5.50354152810144,5.66595621752833
"Tacc1",2.52693445426876,2.71346479097889,2.09422497246909,2.85812197101676,1.78309583063871,1.75190720512167
"Letm2",2.87528672344048,1.46182044596844,1.25901527761821,2.15840608504692,2.49450750174586,2.26114355753582
"Nsd3",5.04643437157352,4.89883132240842,5.06574433863321,5.1244707665049,5.24069274088593,5.02655362911235
"Plpp5",5.39115674172738,5.4934695732366,5.62379138906227,5.62972223896423,5.75864806422716,5.51670708705366
"Ddhd2",4.25872547068836,3.97583639963691,3.98166293942722,4.04780223738321,3.94347361123474,3.23682416611747
"Bag4",3.23820623619466,4.18554265395136,3.93184740484928,4.02740326106561,3.9661509242411,4.27849863265946
"Lsm1",7.10284264183644,7.12862819447549,6.72258538195878,6.39024318222179,7.02986571018731,6.80373792302919
"Star",1.87371322506317,2.25358008780342,2.00067616662666,1.913641969516,1.67712143312687,1.75190720512167
"Ash2l",6.1726314359618,6.38442887872885,6.20894409891532,5.80772501493233,6.07781993419227,5.99908327392723
"Kcnu1",2.92596702447778,3.20858016015613,3.14200996163758,3.29351695090213,3.13816984764143,3.00026837539876
"Hgsnat",5.011660436811,4.92031497485383,4.28918600731575,4.0877547688899,4.51987968766555,4.4991881064479
"Pomk",4.29773567686957,4.42979880122452,4.5590383736341,3.82953962911494,4.03211947651929,4.1967371023182
"Fnta",5.44427801664047,5.66871287803369,5.9076862559308,5.2530195509163,5.2030025750343,5.81952862529808
"Hook3",5.11356443914678,4.83239144569612,5.20856365557051,5.20841267730225,5.02003497049228,4.72984100568217
"Rnf170",4.17739042326133,3.97583639963691,3.95697017462864,3.8759138382552,3.92043413975345,3.98574784785792
"Thap1",5.38210987278479,5.26065858677445,5.44000193609039,5.39512771469685,5.29544371101505,5.33755626897831
"Zfp703",4.9880032563651,5.27740423537403,4.49186733266641,5.09536853232443,5.2591748979359,5.21831175625244
"Erlin2",5.57705652416255,5.72473269793427,5.22933308693952,5.74039010646008,5.60817393460922,5.36276791271975
"Plpbp",5.41796186176458,5.72473269793427,5.8076568248366,6.29105695281804,5.16430128543725,5.97476073147648
"Brf2",4.51194140662399,4.6769957614538,4.38485592423159,4.02740326106561,4.44112737574097,4.11006206315437
"Rab11fip1",2.7115992619406,2.98215875046476,2.18207540977542,3.11169170889603,3.09766450340868,2.63677331011049
"Eif4ebp1",7.66749932839871,7.7033189909544,7.60249238924309,7.05644686269932,7.52401588628671,7.677684675728
"Tti2",2.45972491536399,2.50176993069097,1.90063815606268,1.913641969516,1.78309583063871,1.89702919456543
"Mak16",6.55722109044187,6.39213747924901,6.67417165858995,6.88281269940182,6.56009032872447,6.60677941195924
"Fut10",3.71247978713511,3.57650478091466,3.74255542933025,3.25893908153402,3.49076672401328,3.12338929597895
"Nrg1",4.21863105094383,4.65153026178382,4.99473545485395,4.49674545837755,4.66555406237338,4.60861908429662
"Wrn",2.87528672344048,2.71346479097889,2.26488201239723,2.36760517264533,2.77696558888671,3.12338929597895
"Ppp2cb",5.43555919332929,5.80199315253587,5.27998502564407,5.27913631922439,5.67163970424129,5.75434239157451
"Ubxn8",4.49525678449648,4.55868527804206,4.30883426331443,4.75426647386096,4.5945547560192,4.6501684656572
"Gsr",6.48722748061787,6.1769721321989,6.11720296171506,6.45277071783843,6.4677558136162,6.28280497543468
"Gtf2e2",5.64670210198487,5.66871287803369,5.25993714326321,5.74039010646008,5.73902991117411,5.2988929537939
"Rbpms",7.37321473388276,7.28998903595715,7.3720931635361,7.11320219408785,7.53543389188342,7.54630849842598
"Dctn6",6.67301685150104,6.55550902714222,6.74799664014929,6.96823272861526,6.7935566156031,6.61729282661265
"Leprotl1",6.29335814183417,6.31313278005902,6.42240004013964,6.45659015157208,6.32153284339471,6.35368179086168
"Saraf",6.04660895083258,6.02660863583922,6.26534114826899,6.7737614518659,6.04090952649404,6.27618556747495
"Gm8268",4.86352312721355,3.99621125683959,4.49186733266641,5.81963710333001,5.54931621264803,4.74909015047519
"Dusp4",6.4400580979704,6.71459688018262,6.3904834549758,6.63234146581971,6.57492080478507,6.5639424338414
"Tnks",3.15567214075682,2.98215875046476,2.95515709324725,3.07240562731848,3.35987887346571,3.34198648250476
"Eri1",5.28837686774252,5.4571841786334,5.97687022070467,5.64319130216732,5.60094670316548,5.7732695041296
"Mfhas1",3.02228029476958,2.31974367503865,3.09751622448616,1.61869267375825,2.49450750174586,1.20086636509394
"Rps12-ps24",8.53605883734824,8.38353357998299,8.87552713438353,9.14273581245789,8.42198365074322,8.96022864398057
"Prag1",5.79039429470949,5.6750458090265,5.53482137512699,5.81963710333001,5.67163970424129,5.7732695041296
"Lonrf1",3.11256417994624,2.71346479097889,2.85179480174196,2.94768939735261,2.96884255183585,2.26114355753582
"Tusc3",5.54498988297053,6.08959540811324,6.43586534709992,6.44894114557541,6.16861087588186,6.24262514587585
"Micu3",2.76825054209731,3.20858016015613,3.30741377857489,3.65437712842519,2.87609165200095,3.29036331135562
"Zdhhc2",3.68331547694452,4.05566420904507,4.09915903911807,4.25499542773589,3.66721223307877,4.01784498138544
"Cnot7",3.52793517602082,3.80156703884295,4.09915903911807,3.73206443733977,3.72153725497781,4.27849863265946
"Vps37a",4.40881044922345,4.44470145462656,5.26999590767882,5.09536853232443,4.84756053494529,5.0422438404568
"Mtmr7",4.33571876642619,3.99621125683959,4.57535359852753,4.42057607087463,3.72153725497781,4.01784498138544
